timestamp,t_in_drive,source_drive,rpm,speed_kph,coolant_temp_c,engine_load_pct,throttle_pct,intake_temp_c
0,0,real_drive_20260608_190738,816.25,12,88,20.78431373,13.33333333,61
0.51,0.51,real_drive_20260608_190738,785,12,89,25.88235294,14.11764706,61
1.01,1.01,real_drive_20260608_190738,832,9,89,28.62745098,16.07843137,61
1.51,1.51,real_drive_20260608_190738,992,7,88,40,16.07843137,61
2.01,2.01,real_drive_20260608_190738,1156.25,6,88,40,16.47058824,61
2.51,2.51,real_drive_20260608_190738,1480.25,6,88,48.62745098,19.21568627,61
3.01,3.01,real_drive_20260608_190738,1656.25,8,88,49.80392157,19.60784314,61
3.51,3.51,real_drive_20260608_190738,1671.75,8,88,51.76470588,20,61
4.01,4.01,real_drive_20260608_190738,1671.75,11,88,49.80392157,19.60784314,61
4.52,4.52,real_drive_20260608_190738,1644.5,13,88,49.80392157,19.60784314,61
5.02,5.02,real_drive_20260608_190738,1472.5,13,88,49.80392157,19.60784314,61
5.53,5.53,real_drive_20260608_190738,1324,16,88,54.90196078,19.21568627,60
6.03,6.03,real_drive_20260608_190738,1250,19,88,57.64705882,19.21568627,60
6.53,6.53,real_drive_20260608_190738,1242,21,88,62.74509804,20,60
7.03,7.03,real_drive_20260608_190738,1218.75,21,88,64.70588235,20,60
7.53,7.53,real_drive_20260608_190738,1218.75,23,88,62.74509804,20,60
8.03,8.03,real_drive_20260608_190738,1226.5,25,88,37.64705882,14.50980392,60
8.53,8.53,real_drive_20260608_190738,1222.5,26,88,42.74509804,19.21568627,60
9.03,9.03,real_drive_20260608_190738,1347.5,27,88,60.78431373,19.21568627,60
9.53,9.53,real_drive_20260608_190738,1257.75,27,88,60.78431373,19.21568627,60
10.04,10.04,real_drive_20260608_190738,1226.5,29,88,51.76470588,16.8627451,60
10.54,10.54,real_drive_20260608_190738,1222.5,30,88,25.88235294,14.50980392,60
11.04,11.04,real_drive_20260608_190738,1195.25,30,88,17.64705882,14.11764706,60
11.54,11.54,real_drive_20260608_190738,1195.25,30,88,23.92156863,14.90196078,60
12.04,12.04,real_drive_20260608_190738,1195.25,30,88,24.70588235,14.50980392,60
12.54,12.54,real_drive_20260608_190738,1242,30,88,20,14.11764706,60
13.04,13.04,real_drive_20260608_190738,1238.25,30,88,15.68627451,13.7254902,60
13.54,13.54,real_drive_20260608_190738,1226.5,30,88,0,13.33333333,60
14.04,14.04,real_drive_20260608_190738,1191.25,30,88,0,13.33333333,60
14.54,14.54,real_drive_20260608_190738,1191.25,29,88,13.7254902,14.90196078,60
15.04,15.04,real_drive_20260608_190738,1214.75,27,88,30.98039216,16.8627451,60
15.54,15.54,real_drive_20260608_190738,1308.5,26,88,51.76470588,21.17647059,60
16.05,16.05,real_drive_20260608_190738,1355.25,26,88,67.84313725,21.56862745,60
16.55,16.55,real_drive_20260608_190738,1382.75,27,88,66.66666667,21.96078431,60
17.05,17.05,real_drive_20260608_190738,1394.5,29,88,67.84313725,21.96078431,60
17.55,17.55,real_drive_20260608_190738,1390.5,31,88,67.84313725,21.96078431,60
18.05,18.05,real_drive_20260608_190738,1335.75,31,88,67.84313725,20.78431373,59
18.55,18.55,real_drive_20260608_190738,1324,31,88,52.94117647,18.82352941,59
19.06,19.06,real_drive_20260608_190738,1324,33,88,49.80392157,18.03921569,59
19.56,19.56,real_drive_20260608_190738,1261.5,34,88,40.78431373,16.47058824,59
20.06,20.06,real_drive_20260608_190738,1203,34,88,36.8627451,16.47058824,59
20.56,20.56,real_drive_20260608_190738,1257.75,34,88,36.8627451,16.8627451,59
21.06,21.06,real_drive_20260608_190738,1285,34,88,35.68627451,16.07843137,59
21.56,21.56,real_drive_20260608_190738,1250,34,88,20.78431373,13.7254902,59
22.06,22.06,real_drive_20260608_190738,1238.25,34,88,12.94117647,13.33333333,59
22.56,22.56,real_drive_20260608_190738,1242,33,88,0,13.33333333,59
23.07,23.07,real_drive_20260608_190738,1214.75,33,88,0,13.33333333,59
23.57,23.57,real_drive_20260608_190738,1222.5,31,88,0,14.11764706,59
24.07,24.07,real_drive_20260608_190738,1156.25,29,88,18.82352941,14.11764706,59
24.57,24.57,real_drive_20260608_190738,1214.75,26,88,18.82352941,14.11764706,59
25.07,25.07,real_drive_20260608_190738,1195.25,26,88,16.8627451,14.11764706,59
25.57,25.57,real_drive_20260608_190738,1171.75,26,88,16.8627451,14.11764706,59
26.08,26.08,real_drive_20260608_190738,1171.75,23,88,17.64705882,13.7254902,59
26.58,26.58,real_drive_20260608_190738,910,20,88,28.62745098,14.11764706,59
27.08,27.08,real_drive_20260608_190738,785,16,88,28.62745098,14.11764706,59
27.58,27.58,real_drive_20260608_190738,769.5,16,88,28.62745098,14.11764706,59
28.08,28.08,real_drive_20260608_190738,753.75,13,88,28.62745098,14.11764706,59
28.58,28.58,real_drive_20260608_190738,777.25,11,88,32.94117647,14.50980392,59
29.09,29.09,real_drive_20260608_190738,820.25,9,88,41.96078431,15.29411765,59
29.59,29.59,real_drive_20260608_190738,964.75,7,88,40,16.07843137,59
30.09,30.09,real_drive_20260608_190738,1015.5,7,88,40.78431373,16.47058824,59
30.59,30.59,real_drive_20260608_190738,1144.5,6,88,57.64705882,16.47058824,59
31.09,31.09,real_drive_20260608_190738,1484.25,7,88,57.64705882,19.60784314,59
31.59,31.59,real_drive_20260608_190738,1566.25,9,88,52.94117647,20,59
32.09,32.09,real_drive_20260608_190738,1632.75,9,88,52.94117647,20,59
32.6,32.6,real_drive_20260608_190738,1632.75,9,88,49.80392157,19.60784314,59
33.1,33.1,real_drive_20260608_190738,1617,11,88,45.88235294,19.21568627,59
33.6,33.6,real_drive_20260608_190738,1496,13,88,44.70588235,19.21568627,59
34.1,34.1,real_drive_20260608_190738,1398.25,15,88,53.7254902,20,59
34.6,34.6,real_drive_20260608_190738,1312.5,15,88,60,20.39215686,58
35.11,35.11,real_drive_20260608_190738,1261.5,17,88,65.88235294,20.39215686,58
35.61,35.61,real_drive_20260608_190738,1265.5,19,88,65.88235294,20.39215686,58
36.11,36.11,real_drive_20260608_190738,1289,21,88,60,19.21568627,58
36.61,36.61,real_drive_20260608_190738,1257.75,21,88,57.64705882,19.21568627,58
37.11,37.11,real_drive_20260608_190738,1265.5,23,88,58.82352941,18.43137255,58
37.62,37.62,real_drive_20260608_190738,1218.75,25,88,40,18.43137255,58
38.12,38.12,real_drive_20260608_190738,1195.25,26,88,40,14.90196078,58
38.62,38.62,real_drive_20260608_190738,1214.75,26,88,32.94117647,16.47058824,58
39.12,39.12,real_drive_20260608_190738,1210.75,26,88,36.8627451,15.29411765,58
39.62,39.62,real_drive_20260608_190738,1281.25,26,88,24.70588235,15.29411765,58
40.13,40.13,real_drive_20260608_190738,1261.5,26,89,23.92156863,14.90196078,58
40.63,40.63,real_drive_20260608_190738,1261.5,26,89,17.64705882,14.50980392,58
41.13,41.13,real_drive_20260608_190738,1246,26,89,20,14.50980392,58
41.63,41.63,real_drive_20260608_190738,1253.75,26,89,23.92156863,15.68627451,58
42.13,42.13,real_drive_20260608_190738,1320.25,26,89,29.80392157,14.50980392,58
42.64,42.64,real_drive_20260608_190738,1199,25,89,18.82352941,14.11764706,58
43.14,43.14,real_drive_20260608_190738,1226.5,24,89,16.8627451,14.11764706,58
43.64,43.64,real_drive_20260608_190738,1175.75,24,89,0,14.11764706,58
44.14,44.14,real_drive_20260608_190738,1171.75,23,89,0,14.11764706,58
44.64,44.64,real_drive_20260608_190738,1210.75,21,89,17.64705882,14.11764706,58
45.14,45.14,real_drive_20260608_190738,910,19,89,28.62745098,14.11764706,58
45.65,45.65,real_drive_20260608_190738,769.5,19,89,28.62745098,14.11764706,58
46.15,46.15,real_drive_20260608_190738,769.5,17,89,30.98039216,14.11764706,58
46.65,46.65,real_drive_20260608_190738,781.25,16,89,29.80392157,14.11764706,58
47.15,47.15,real_drive_20260608_190738,828,16,89,29.80392157,14.11764706,58
47.65,47.65,real_drive_20260608_190738,828,15,89,36.8627451,18.03921569,58
48.16,48.16,real_drive_20260608_190738,1460.75,15,89,56.8627451,20.39215686,58
48.66,48.66,real_drive_20260608_190738,1703,14,89,68.62745098,23.92156863,58
49.16,49.16,real_drive_20260608_190738,1886.5,15,89,68.62745098,23.92156863,58
49.66,49.66,real_drive_20260608_190738,1902.25,17,89,66.66666667,23.92156863,58
50.16,50.16,real_drive_20260608_190738,1894.5,20,89,60.78431373,21.56862745,57
50.67,50.67,real_drive_20260608_190738,1640.5,20,89,62.74509804,21.56862745,57
51.17,51.17,real_drive_20260608_190738,1433.5,23,89,62.74509804,21.17647059,57
51.67,51.67,real_drive_20260608_190738,1300.75,25,89,64.70588235,20.78431373,57
52.17,52.17,real_drive_20260608_190738,1308.5,27,89,63.92156863,20.78431373,57
52.67,52.67,real_drive_20260608_190738,1332,27,89,62.74509804,20.39215686,57
53.17,53.17,real_drive_20260608_190738,1332,29,89,62.74509804,20.39215686,57
53.68,53.68,real_drive_20260608_190738,1214.75,30,89,60,19.60784314,57
54.18,54.18,real_drive_20260608_190738,1203,30,89,38.82352941,13.7254902,57
54.68,54.68,real_drive_20260608_190738,1203,31,89,16.8627451,13.33333333,57
55.18,55.18,real_drive_20260608_190738,1210.75,31,89,12.94117647,13.33333333,57
55.68,55.68,real_drive_20260608_190738,1230.25,31,89,21.96078431,16.47058824,57
56.18,56.18,real_drive_20260608_190738,1312.5,30,89,40,17.25490196,57
56.69,56.69,real_drive_20260608_190738,1261.5,30,89,43.92156863,16.47058824,57
57.19,57.19,real_drive_20260608_190738,1250,30,89,17.64705882,13.33333333,57
57.69,57.69,real_drive_20260608_190738,1246,30,89,12.94117647,13.33333333,57
58.19,58.19,real_drive_20260608_190738,1210.75,29,89,0,13.33333333,57
58.69,58.69,real_drive_20260608_190738,1171.75,27,89,0,13.33333333,57
59.2,59.2,real_drive_20260608_190738,1179.5,25,89,0,13.33333333,57
59.7,59.7,real_drive_20260608_190738,1167.75,25,89,0,13.33333333,57
60.2,60.2,real_drive_20260608_190738,1183.5,22,89,0,13.33333333,57
60.7,60.7,real_drive_20260608_190738,1023.25,19,89,0,13.33333333,57
61.2,61.2,real_drive_20260608_190738,851.5,19,89,21.96078431,14.11764706,57
61.7,61.7,real_drive_20260608_190738,851.5,17,89,28.62745098,14.50980392,57
62.21,62.21,real_drive_20260608_190738,765.5,17,88,29.80392157,14.11764706,57
62.71,62.71,real_drive_20260608_190738,804.5,15,88,27.84313725,14.11764706,57
63.21,63.21,real_drive_20260608_190738,828,12,88,30.98039216,14.50980392,57
63.71,63.71,real_drive_20260608_190738,812.5,8,88,34.90196078,14.50980392,57
64.21,64.21,real_drive_20260608_190738,691.25,8,88,58.82352941,20.39215686,57
64.72,64.72,real_drive_20260608_190738,1398.25,5,88,80.78431373,28.23529412,57
65.22,65.22,real_drive_20260608_190738,1687.5,5,88,87.84313725,28.23529412,57
65.72,65.72,real_drive_20260608_190738,1863.25,8,88,86.66666667,28.62745098,57
66.22,66.22,real_drive_20260608_190738,1984.25,13,88,85.88235294,28.62745098,56
66.72,66.72,real_drive_20260608_190738,2085.75,13,88,85.88235294,28.62745098,56
67.23,67.23,real_drive_20260608_190738,2148.25,18,88,82.74509804,28.62745098,56
67.73,67.73,real_drive_20260608_190738,2136.5,18,88,81.96078431,28.62745098,56
68.23,68.23,real_drive_20260608_190738,2136.5,21,88,80.78431373,27.84313725,56
68.73,68.73,real_drive_20260608_190738,2015.5,24,88,80.78431373,27.45098039,56
69.23,69.23,real_drive_20260608_190738,1937.5,24,88,80.78431373,27.05882353,56
69.73,69.73,real_drive_20260608_190738,1925.75,28,88,80.78431373,27.05882353,56
70.24,70.24,real_drive_20260608_190738,1992,31,88,78.82352941,27.05882353,56
70.74,70.74,real_drive_20260608_190738,2035,34,88,77.64705882,26.66666667,56
71.24,71.24,real_drive_20260608_190738,2097.5,34,88,73.7254902,25.88235294,55
71.74,71.74,real_drive_20260608_190738,2128.75,37,88,73.7254902,25.88235294,55
72.25,72.25,real_drive_20260608_190738,2152.25,39,88,40,15.29411765,55
72.75,72.75,real_drive_20260608_190738,1714.75,40,88,17.64705882,14.90196078,55
73.25,73.25,real_drive_20260608_190738,1468.75,40,88,16.8627451,14.90196078,55
73.76,73.76,real_drive_20260608_190738,1238.25,40,88,16.8627451,14.11764706,55
74.26,74.26,real_drive_20260608_190738,1167.75,38,88,16.8627451,13.7254902,55
74.76,74.76,real_drive_20260608_190738,1242,33,88,15.68627451,13.33333333,55
75.26,75.26,real_drive_20260608_190738,1226.5,33,88,0,13.33333333,55
75.76,75.76,real_drive_20260608_190738,1210.75,33,88,0,13.33333333,55
76.27,76.27,real_drive_20260608_190738,1210.75,29,88,0,13.33333333,55
76.77,76.77,real_drive_20260608_190738,1191.25,27,88,0,13.33333333,55
77.27,77.27,real_drive_20260608_190738,1148.25,23,88,0,13.33333333,55
77.77,77.77,real_drive_20260608_190738,1050.75,17,88,15.68627451,13.7254902,55
78.27,78.27,real_drive_20260608_190738,882.75,17,88,20,13.33333333,56
78.78,78.78,real_drive_20260608_190738,769.5,12,88,26.66666667,13.33333333,56
79.28,79.28,real_drive_20260608_190738,769.5,8,88,37.64705882,17.64705882,56
79.78,79.78,real_drive_20260608_190738,1265.5,6,88,66.66666667,21.96078431,56
80.28,80.28,real_drive_20260608_190738,1664,6,88,73.7254902,24.31372549,56
80.78,80.78,real_drive_20260608_190738,1871,8,88,75.68627451,27.05882353,55
81.28,81.28,real_drive_20260608_190738,2007.75,12,88,77.64705882,27.05882353,55
81.79,81.79,real_drive_20260608_190738,2023.25,16,88,77.64705882,27.05882353,55
82.29,82.29,real_drive_20260608_190738,2117,16,88,80,27.84313725,55
82.79,82.79,real_drive_20260608_190738,2132.75,16,88,80,28.23529412,54
83.29,83.29,real_drive_20260608_190738,2003.75,20,88,82.74509804,28.62745098,54
83.79,83.79,real_drive_20260608_190738,2003.75,23,88,83.92156863,28.23529412,54
84.3,84.3,real_drive_20260608_190738,1898.25,26,88,83.92156863,28.23529412,54
84.8,84.8,real_drive_20260608_190738,1875,26,88,82.74509804,27.84313725,54
85.3,85.3,real_drive_20260608_190738,1960.75,29,88,81.96078431,27.45098039,54
85.81,85.81,real_drive_20260608_190738,1996,31,88,75.68627451,25.09803922,54
86.31,86.31,real_drive_20260608_190738,1976.5,34,88,70.98039216,24.31372549,54
86.81,86.81,real_drive_20260608_190738,1953,37,88,64.70588235,23.52941176,54
87.31,87.31,real_drive_20260608_190738,1851.5,37,88,61.96078431,21.96078431,54
87.81,87.81,real_drive_20260608_190738,1574,39,88,55.68627451,20,54
88.32,88.32,real_drive_20260608_190738,1390.5,40,88,57.64705882,20,54
88.82,88.82,real_drive_20260608_190738,1312.5,40,88,57.64705882,19.60784314,54
89.32,89.32,real_drive_20260608_190738,1285,40,88,58.82352941,19.21568627,54
89.82,89.82,real_drive_20260608_190738,1265.5,40,88,57.64705882,19.21568627,54
90.32,90.32,real_drive_20260608_190738,1265.5,41,88,57.64705882,19.21568627,54
90.82,90.82,real_drive_20260608_190738,1261.5,42,88,57.64705882,19.21568627,54
91.32,91.32,real_drive_20260608_190738,1277.25,42,88,57.64705882,18.43137255,54
91.83,91.83,real_drive_20260608_190738,1277.25,42,88,40,14.90196078,54
92.33,92.33,real_drive_20260608_190738,1238.25,43,88,16.8627451,13.33333333,54
92.83,92.83,real_drive_20260608_190738,1230.25,44,89,12.94117647,13.33333333,54
93.33,93.33,real_drive_20260608_190738,1222.5,42,89,0,13.33333333,54
93.83,93.83,real_drive_20260608_190738,1257.75,39,89,17.64705882,15.29411765,54
94.33,94.33,real_drive_20260608_190738,1265.5,39,89,26.66666667,15.29411765,54
94.84,94.84,real_drive_20260608_190738,1234.25,38,89,27.84313725,15.29411765,54
95.34,95.34,real_drive_20260608_190738,1203,38,89,27.84313725,15.29411765,53
95.84,95.84,real_drive_20260608_190738,1234.25,38,89,20.78431373,14.11764706,53
96.34,96.34,real_drive_20260608_190738,1250,38,89,14.90196078,13.33333333,53
96.84,96.84,real_drive_20260608_190738,1226.5,38,89,12.94117647,13.33333333,53
97.35,97.35,real_drive_20260608_190738,1226.5,37,89,0,13.33333333,53
97.85,97.85,real_drive_20260608_190738,1222.5,35,89,0,13.33333333,53
98.35,98.35,real_drive_20260608_190738,1261.5,34,89,26.66666667,15.68627451,53
98.85,98.85,real_drive_20260608_190738,1238.25,34,89,43.92156863,18.03921569,53
99.36,99.36,real_drive_20260608_190738,1281.25,33,89,55.68627451,21.17647059,53
99.86,99.86,real_drive_20260608_190738,1367,33,89,75.68627451,24.31372549,53
100.36,100.36,real_drive_20260608_190738,1480.25,34,89,72.94117647,23.52941176,53
100.86,100.86,real_drive_20260608_190738,1488.25,34,89,69.80392157,23.52941176,53
101.36,101.36,real_drive_20260608_190738,1484.25,35,89,71.76470588,23.52941176,53
101.87,101.87,real_drive_20260608_190738,1441.25,37,89,71.76470588,23.52941176,52
102.37,102.37,real_drive_20260608_190738,1453,38,89,71.76470588,23.52941176,52
102.87,102.87,real_drive_20260608_190738,1417.75,39,89,67.84313725,22.35294118,52
103.37,103.37,real_drive_20260608_190738,1375,39,89,64.70588235,21.56862745,52
103.87,103.87,real_drive_20260608_190738,1375,39,89,60.78431373,20.39215686,52
104.37,104.37,real_drive_20260608_190738,1332,41,89,60.78431373,20.39215686,52
104.88,104.88,real_drive_20260608_190738,1304.5,42,89,60,20,52
105.38,105.38,real_drive_20260608_190738,1292.75,43,89,60.78431373,19.60784314,52
105.88,105.88,real_drive_20260608_190738,1257.75,43,89,34.90196078,14.50980392,52
106.38,106.38,real_drive_20260608_190738,1230.25,44,89,20.78431373,14.11764706,52
106.88,106.88,real_drive_20260608_190738,1246,44,89,0,13.7254902,52
107.39,107.39,real_drive_20260608_190738,1246,43,89,0,13.33333333,52
107.89,107.89,real_drive_20260608_190738,1246,43,89,0,13.33333333,52
108.39,108.39,real_drive_20260608_190738,1253.75,41,89,0,13.33333333,52
108.89,108.89,real_drive_20260608_190738,1238.25,39,89,0,13.33333333,52
109.39,109.39,real_drive_20260608_190738,1238.25,37,89,0,13.33333333,52
109.9,109.9,real_drive_20260608_190738,1226.5,35,89,0,13.33333333,52
110.4,110.4,real_drive_20260608_190738,1218.75,35,89,0,13.33333333,52
110.9,110.9,real_drive_20260608_190738,1218.75,35,89,0,13.33333333,52
111.4,111.4,real_drive_20260608_190738,1226.5,33,89,0,13.33333333,52
111.9,111.9,real_drive_20260608_190738,1230.25,31,89,0,13.33333333,52
112.4,112.4,real_drive_20260608_190738,1226.5,29,89,0,13.33333333,52
112.91,112.91,real_drive_20260608_190738,1207,29,89,0,13.33333333,52
113.41,113.41,real_drive_20260608_190738,1203,27,89,0,13.33333333,52
113.91,113.91,real_drive_20260608_190738,1199,25,89,0,13.33333333,52
114.41,114.41,real_drive_20260608_190738,1191.25,22,89,0,13.33333333,52
114.92,114.92,real_drive_20260608_190738,1160,22,89,0,13.33333333,52
115.42,115.42,real_drive_20260608_190738,976.5,19,89,18.82352941,13.7254902,52
115.92,115.92,real_drive_20260608_190738,832,16,89,20.78431373,13.7254902,52
116.42,116.42,real_drive_20260608_190738,824,11,89,23.92156863,13.33333333,52
116.92,116.92,real_drive_20260608_190738,796.75,11,89,23.92156863,14.11764706,52
117.42,117.42,real_drive_20260608_190738,625,7,89,27.84313725,14.11764706,52
117.93,117.93,real_drive_20260608_190738,578,7,89,32.94117647,13.7254902,52
118.43,118.43,real_drive_20260608_190738,578,4,89,32.94117647,13.33333333,52
